app/Office/Views/RosterView.swift	569	notary	1	7
app/Office/Views/RosterView.swift	577	counter	1	7
app/Office/Views/RosterView.swift	775	say	2	4
app/Office/Views/RosterView.swift	787	validateDrop	1	3
app/Office/Views/RosterView.swift	791	dropEntered	1	3
app/Office/Views/RosterView.swift	795	dropUpdated	1	3
app/Office/Views/RosterView.swift	799	performDrop	3	15
app/Office/Views/RosterView.swift	824	validateDrop	1	3
app/Office/Views/RosterView.swift	828	dropUpdated	1	3
app/Office/Views/RosterView.swift	832	performDrop	3	15
app/Office/Views/RosterView.swift	853	deskDrop	1	3
app/Office/Views/RosterView.swift	859	ifPickedUp	2	10
app/Office/Views/RosterView.swift	872	pinDrop	1	4
app/Office/Views/RosterView.swift	880	ifDropsIntoPins	3	9
app/Office/Views/SectionView.swift	198	grouped	3	9
app/Office/Views/SectionView.swift	219	init	2	6
app/Office/Views/SessionsView.swift	231	get	1	1
app/Office/Views/SessionsView.swift	259	send	1	4
app/Office/Views/SettingsPopover.swift	98	colorBinding	3	4
app/Office/Views/SettingsPopover.swift	99	get	1	1
app/Office/Views/SettingsPopover.swift	111	label	1	5
app/Office/Views/Theme.swift	54	tone	6	9
app/Office/Views/Theme.swift	66	color	1	1
app/Office/Views/Theme.swift	67	color	1	1
app/Office/Views/Theme.swift	83	get	1	1
app/Office/Views/Theme.swift	84	set	1	1
app/Office/Views/Theme.swift	88	get	1	1
app/Office/Views/Theme.swift	89	set	1	1
app/Office/Views/Theme.swift	92	get	1	1
app/Office/Views/Theme.swift	93	set	1	1
app/Office/Views/Theme.swift	119	body	4	8
app/Office/Views/Theme.swift	134	makeBody	1	6
app/Office/Views/Theme.swift	143	officeFont	1	7
app/Office/Views/Theme.swift	153	officeSymbol	1	3
app/Office/Views/Theme.swift	157	officeLabel	1	5
app/Office/Views/Theme.swift	196	init	4	17
app/Office/Views/Theme.swift	204	init	1	7
app/OfficeTests/AttachmentTests.swift	20	bitmap	4	22
app/OfficeTests/AttachmentTests.swift	43	encoded	3	9
app/OfficeTests/AttachmentTests.swift	53	decoded	1	6
app/OfficeTests/AttachmentTests.swift	62	testAFourThousandPixelPhotographComesBackAtTwelveHundredAndFitsTheDoor	1	13
app/OfficeTests/AttachmentTests.swift	78	testANarrowPictureIsMeasuredOnItsLongSideAndNotItsWidth	1	6
app/OfficeTests/AttachmentTests.swift	85	testAPictureAlreadySmallerThanTheLimitIsNotBlownUpToReachIt	1	6
app/OfficeTests/AttachmentTests.swift	94	testATinyPNGStaysAPNG	1	8
app/OfficeTests/AttachmentTests.swift	103	testAPhotographSavedAsAPNGBecomesAJPEGBecauseTheJPEGIsSmaller	1	7
app/OfficeTests/AttachmentTests.swift	113	testATIFFBecomesAJPEG	1	7
app/OfficeTests/AttachmentTests.swift	121	testAGIFBecomesAJPEG	1	6
app/OfficeTests/AttachmentTests.swift	128	testAHEICBecomesAJPEG	2	9
app/OfficeTests/AttachmentTests.swift	140	testGarbageBytesAreNotAPicture	1	5
app/OfficeTests/AttachmentTests.swift	146	testAPDFIsNotSentAsAPicture	1	4
app/OfficeTests/AttachmentTests.swift	155	testTheMessageEatsIntoTheSamePayloadTheDoorMeasures	1	7
app/OfficeTests/AttachmentTests.swift	163	testAPayloadThatCannotBeMadeToFitIsRefusedRatherThanSentTooBig	1	5
app/OfficeTests/AttachmentTests.swift	171	testTheBase64IsStrictWithNoPrefixAndNoWhitespace	1	7
app/OfficeTests/AttachmentTests.swift	179	testTheBase64LengthArithmeticIsTheOneTheDoorMeasures	1	7
app/OfficeTests/AttachmentTests.swift	189	testANameThatCameFromAnotherMachineIsMadeSafe	1	7
app/OfficeTests/AttachmentTests.swift	197	testSomethingWithNoNameLeftIsStillCalledSomething	1	5
app/OfficeTests/AttachmentTests.swift	203	testTheReadableSizeIsTheOneAPersonSeesNextToTheName	1	8
app/OfficeTests/AutomationTests.swift	4	testRecentRunsUnifiesFamiliesNewestFirst	1	22
app/OfficeTests/FacesTests.swift	16	testTheHashIsTheOneTheVillagersUsed	1	5
app/OfficeTests/FacesTests.swift	24	testAFaceIsAPureFunctionOfTheRepoPath	1	8
app/OfficeTests/FacesTests.swift	38	testThePaletteIsFourteenDistinctColoursAndAllOfThemAreUsed	2	7
app/OfficeTests/FacesTests.swift	48	testEveryCoatParses	2	6
app/OfficeTests/FacesTests.swift	57	testHexIsAcceptedTheWayAPersonWritesItAndRefusedOtherwise	2	8
app/OfficeTests/FacesTests.swift	69	testChoosingADeskColourSticksAndResettingGivesTheCoatBack	1	13
app/OfficeTests/FacesTests.swift	89	testAnUnparseableHexIsRefusedRatherThanStored	1	7
app/OfficeTests/FacesTests.swift	101	testAStoreWithNoDefaultsNeverWritesAnything	1	10
app/OfficeTests/FileTreeTests.swift	5	file	1	4
app/OfficeTests/FileTreeTests.swift	10	aged	1	4
app/OfficeTests/FileTreeTests.swift	16	desk	1	6
app/OfficeTests/FileTreeTests.swift	23	test_recent_is_newest_first_and_small	1	5
app/OfficeTests/FileTreeTests.swift	29	test_an_old_desk_offers_nothing_recent	1	5
app/OfficeTests/FileTreeTests.swift	35	test_a_short_index_needs_no_shortcut	1	5
app/OfficeTests/FileTreeTests.swift	41	test_a_missing_or_future_mtime_is_never_recent	1	7
app/OfficeTests/FileTreeTests.swift	49	test_recent_is_capped_and_ties_break_on_path	1	8
app/OfficeTests/FileTreeTests.swift	58	test_folders_are_read_off_the_paths_and_drawn_once_each	1	8
app/OfficeTests/FileTreeTests.swift	67	test_a_shut_folder_hides_everything_under_it_and_counts_it	1	7
app/OfficeTests/FileTreeTests.swift	75	test_a_folder_shut_under_an_open_one_hides_only_its_own	1	5
app/OfficeTests/FileTreeTests.swift	81	test_an_empty_index_is_no_rows	1	3
app/OfficeTests/GateAnswerTests.swift	15	testAMatchPostsTheIdThatWasOnScreen	1	4
app/OfficeTests/GateAnswerTests.swift	20	testAMismatchPostsNothing	1	5
app/OfficeTests/GateAnswerTests.swift	26	testNoLiveGatePostsNothing	1	6
app/OfficeTests/GateAnswerTests.swift	33	testAnEmptyIdIsNeverPosted	1	4
app/OfficeTests/GateAnswerTests.swift	43	testTheSecondHandsIdIsPostedWhileTheFirstIsStillWaiting	1	5
